t,x_true,y_true,theta_true,x_odom,y_odom,theta_odom,x_ekf,y_ekf,theta_ekf,Pxx,Pxy,Pyy,Ptt,v_meas,w_meas,nis,nees
69.04999999999822,-1.6413863978327377,-1.810227445172726,-2.921860354788975,-0.20029742290023297,-3.0074101462946676,-2.415979836068342,-1.6730213630139081,-1.7802392807000869,-2.927870574612411,0.00012350686060603704,-7.61893899614267e-05,0.00012121837030719602,0.00022069197265475642,0.3483072357221317,-0.3544071308399872,1.9929755465565924,10.438953866062343
69.09999999999822,-1.6579440379505315,-1.814596985888895,-2.9400313667268207,-0.21350632762117377,-3.018906963336351,-2.434786388650854,-1.6899823402005671,-1.784628283160627,-2.947632393839151,0.00012336741339356638,-7.658288529056336e-05,0.00012207859948327947,0.0002205534814338306,0.3502347809092531,-0.37613105165025856,2.221562213008448,10.317281711610708
69.14999999999822,-1.6745811362830083,-1.818668405748139,-2.958249805799457,-0.22687331107954298,-3.030115071955924,-2.4528488821003487,-1.7065045393817275,-1.788511865648592,-2.965979593342921,0.00012320795574352492,-7.696214425718852e-05,0.00012293353040694586,0.00022041232633496867,0.34888749988092865,-0.3612498689899155,1.3070774235353282,10.273626615010723
69.19999999999821,-1.691275617596166,-1.8224435217165253,-2.9765957636850593,-0.24036901542151595,-3.0410191288562496,-2.47117878288646,-1.7234773541107846,-1.791809130170042,-2.9832366605271496,0.00012302987397957096,-7.732551097587925e-05,0.0001237780949807867,0.00022026790678299327,0.34701061727457805,-0.36659801572225537,0.7324844784835367,10.61878102180627
69.24999999999821,-1.708047570473908,-1.8259153633805174,-2.9950399764120124,-0.25416758490449964,-3.0517495764400633,-2.490080328145554,-1.7388938438254478,-1.796309838063344,-2.99871426720521,0.00012283807776203613,-7.768590570616138e-05,0.0001246425227696941,0.00022012048706222733,0.34960098514023114,-0.37803090518190013,2.4748009870349086,10.155733150461563
69.2999999999982,-1.7248789779754283,-1.829079649854966,-3.013612100297109,-0.26804704106998956,-3.062135124693238,-2.50832199497586,-1.7548003836820676,-1.8002141923989816,-3.012263593694986,0.00012263325799196246,-7.802865588496798e-05,0.000125487338794201,0.00021997008064250854,0.34670289811454175,-0.36483333660614076,2.0498075919582606,10.420011427042219
69.3499999999982,-1.7417474070107573,-1.8319371482668845,-3.032284309806777,-0.2821332194054399,-3.0722766384939755,-2.5268671968131566,-1.772142264438505,-1.803175504654322,-3.0294968108478546,0.00012241950683219876,-7.83637680301302e-05,0.00012633590495096178,0.0002198172847147754,0.34714801278378543,-0.37090403674595124,1.2218923834879067,10.784454112715526
69.3999999999982,-1.7586808188357737,-1.8344782686264178,-3.0510446035748613,-0.2965573881101702,-3.0822599578992604,-2.545476587956595,-1.7902999950715028,-1.8051616574495835,-3.0520523748182797,0.00012219225518873055,-7.869832420217342e-05,0.00012721308917368083,0.00021966311951179642,0.3508459433701004,-0.37218782286878055,1.2463243349145674,10.612825744170799
69.4499999999982,-1.7756471052924148,-1.836704155975551,-3.0698108913786175,-0.31105458590810614,-3.0919022900004247,-2.5638507973934224,-1.8069327057727984,-1.8028651365161195,-3.076903049449956,0.00012194035481079057,-7.901260024284089e-05,0.00012807378698308106,0.00021950701983899787,0.3482251232808051,-0.3674841887365741,3.4800991023252843,11.228937894861398
69.4999999999982,-1.792673870320053,-1.8386159670320776,-3.0886923988031523,-0.3257119338401477,-3.101262945008526,-2.5826499621285586,-1.8216248620770201,-1.805915154408624,-3.0919557344143622,0.00012166054630673571,-7.931053141354224e-05,0.00012893386002924936,0.00021935045162958146,0.34783249899580365,-0.3759832947027492,1.965847248505661,10.632620361369238
69.54999999999819,-1.8097109851445765,-1.8402137455924972,-3.1076665584913226,-0.34073977701279373,-3.110467487253414,-2.6014164501544594,-1.838648765867351,-1.809029025185695,-3.10258969966399,0.00012137244504682065,-7.960902628582779e-05,0.00012982677950797695,0.00021919131266819506,0.35245923619989955,-0.37532976051804057,3.4813081463314415,11.618723444228364
69.59999999999819,-1.8267785716112825,-1.8414880509130456,-3.126752170984645,-0.3557962799212737,-3.1193047291624305,-2.620248603709996,-1.8573298618006564,-1.8090060859207446,-3.1205067552453647,0.000121079409071586,-7.989136022278518e-05,0.00013069575664862958,0.00021903001166077946,0.3491728125254905,-0.37664307111074696,1.305368232282724,12.899025694064406
69.64999999999819,-1.8438638507467715,-1.8424343380741202,3.137237476047508,-0.371024252519782,-3.1278594780823146,-2.639254155635975,-1.8750643588391143,-1.8083382798324026,3.1362242063876247,0.00012076962567100217,-8.016159352426959e-05,0.00013156716114453757,0.00021886779726288243,0.34933311422918967,-0.38011103851960154,2.8719140243772254,12.068012159477519
69.69999999999818,-1.8609588462959046,-1.8430619348196722,3.1179267428599555,-0.38634130795985255,-3.1360762365940262,-2.6591775332319507,-1.8912065595192695,-1.8104097369238816,3.1230588595651163,0.00012043133327813876,-8.041101537228747e-05,0.00013242557058619858,0.0002187030457198815,0.34764194331794895,-0.39846755191953503,1.4435613252095514,12.452774880762627
69.74999999999818,-1.8780571327304194,-1.8433641503303289,3.098511193297678,-0.4018290434092407,-3.1440031999448075,-2.6778869763003796,-1.9080906151035868,-1.8121042543426233,3.10840059663526,0.00012008753662408273,-8.065145722366946e-05,0.00013328475255008644,0.00021853560755641805,0.34797444015676865,-0.3741888613686023,2.4370784477668583,12.988457600044361
69.79999999999818,-1.8951663217642092,-1.843336975507987,3.0790350182165276,-0.41764750762687247,-3.1517163963150088,-2.6979297843018855,-1.9255971189948637,-1.812897122757495,3.092046327201812,0.00011973330359781509,-8.088780919047308e-05,0.00013417143114526666,0.00021836590972896706,0.35198157724909274,-0.4008561600301362,1.2286797443812212,13.636066941733237
69.84999999999818,-1.91227256905979,-1.8429755847578129,3.0594690992650064,-0.43336863029739076,-3.1590000220039576,-2.717534433330018,-1.9412521633088953,-1.8119136978748325,3.0737441696115226,0.0001193682654040248,-8.110208406596502e-05,0.00013501565381981726,0.00021819437143870478,0.3465339905419289,-0.3920929805626805,1.2349591480892983,13.853910522250123
69.89999999999817,-1.9293649245597568,-1.8422856672033432,3.039822699545717,-0.44913438623498175,-3.1659370829220257,-2.736623488257404,-1.9579025481880232,-1.8102933259551908,3.0568205642170048,0.00011898943239628852,-8.130005137895068e-05,0.00013584275049894097,0.00021802205830305686,0.34449434461024053,-0.3817810985477415,0.9269431281318143,15.123531317315816
69.94999999999817,-1.946421103873033,-1.8412649780206738,3.020107208582081,-0.4651668367768987,-3.172611192846299,-2.757625696017497,-1.9762242438546782,-1.806554517190298,3.0338386990742965,0.00011859525660693667,-8.148972265283294e-05,0.00013669006359364266,0.00021784982045591178,0.34732941103133497,-0.4200441552018828,2.2689907879068487,15.626459605218075
69.99999999999817,-1.9634705698735075,-1.8399043821573045,3.0002902354230288,-0.481283519386114,-3.1789330479873503,-2.7779352393864634,-1.9930710822430524,-1.8061697263651721,3.0144119510672516,0.00011817926868561387,-8.166125140232977e-05,0.00013752782073826164,0.00021767726595363552,0.3462505526623802,-0.40619086737934756,1.1165829361225263,15.084076121190213
70.04999999999816,-1.980483411124452,-1.8382089904121108,2.9803947990803303,-0.4975370667838875,-3.18493702257248,-2.7975552299830198,-2.0090121448855465,-1.8042530224302955,2.9946168701932496,0.00011774886856753258,-8.181873815767468e-05,0.0001383634957411159,0.00021750196672091669,0.3465458958642634,-0.3923998119311488,1.0721893663287507,14.925049670954884
