t,x_true,y_true,theta_true,x_odom,y_odom,theta_odom,x_ekf,y_ekf,theta_ekf,Pxx,Pxy,Pyy,Ptt,v_meas,w_meas,nis,nees
0.5499999999999999,0.17476365474889097,0.14928776309889324,0.002472050306240799,0.24756880384913535,0.1114679995815135,0.07352594922436184,0.18488371790282326,0.15504265350972446,0.009545537260477577,2.7618701118344563e-05,9.729816001330645e-06,1.8813244734816188e-05,0.0001406515342721835,0.3550441449070372,0.02297688249936175,0.9411864513590492,4.489515297862497
0.6,0.1923093003273787,0.1492561101817885,0.004487543793099641,0.2648679185368714,0.11276045761968428,0.07562171248289218,0.19903597766465184,0.15426239344083933,0.015740782434574108,2.9037627490363276e-05,9.009597767759699e-06,1.7143504244146538e-05,0.00013995716234794175,0.34694663964697764,0.04191526517060871,2.394133292517588,2.977733030500162
0.65,0.20983253172690533,0.14925006974743085,0.006634952389984909,0.28249527333993874,0.11412579830247456,0.07898118472833815,0.21464987442502853,0.15282508245567383,0.014304609985904104,3.029707737517653e-05,8.366204908541963e-06,1.5771438939711698e-05,0.00013939570942871586,0.353603216344924,0.06718944490892112,0.9735427344757811,1.4907962210306045
0.7000000000000001,0.22738126767714348,0.14927835933418318,0.008988206453428519,0.29994812232548795,0.11553056708257531,0.08165126019596247,0.23108333773237155,0.1534196952269372,0.008324156108852954,3.145379837242584e-05,7.748007758298572e-06,1.4618931718742389e-05,0.00013887576078617565,0.350185947848866,0.05340150935248629,1.1564308512893562,1.3139119755597035
0.7500000000000001,0.24491003872415384,0.1493405902371559,0.011485638544625712,0.31749673013417573,0.11698462240573848,0.08368850245977999,0.2468909370048976,0.15359357468371915,0.01024256358010689,3.250878943156461e-05,7.1254734335957685e-06,1.365747004178624e-05,0.00013834588862293102,0.3521749679616638,0.040744845276349674,2.1937682100648663,1.4600460459220705
0.8000000000000002,0.2624548156774865,0.14943648546280905,0.014089619205142371,0.3349534623907185,0.11847180905374767,0.08628653199597736,0.2629193892639954,0.15316880290750937,-0.0011661801354976298,3.3463276020773215e-05,6.554688674791004e-06,1.2846061387003594e-05,0.00013784897108817072,0.3503994279992072,0.05196059072394703,2.926236481276572,3.740004925967214
0.8500000000000002,0.28002364260813933,0.14958125972182545,0.016936132107507818,0.3523089513865781,0.11999033921482814,0.0882603023534747,0.280642957884951,0.1533146810077462,-0.005560572367411698,3.4334808383350975e-05,5.964710046135038e-06,1.215309950173507e-05,0.00013738817902735602,0.34843595145862,0.03947540714994653,0.7650487672524504,6.234657364192779
0.9000000000000002,0.2975722847860856,0.14976145957522408,0.019926085598603097,0.3698934072900971,0.1215606590709743,0.08987036145221561,0.29651740807177257,0.15330529770310516,-0.004276091972339913,3.514332397771145e-05,5.39226333257595e-06,1.1567633688580823e-05,0.0001369439053150065,0.3530886920894633,0.032201181974815966,1.9500261617646304,7.1564617135056565
0.9500000000000003,0.3151181057801917,0.1499918813320011,0.023093497138667044,0.3873204781497541,0.12315711465437972,0.09283528497318727,0.3171595852029437,0.1530865519820558,0.030123489227304567,3.587068908272867e-05,4.881229097952019e-06,1.1063335687924944e-05,0.00013654913328262265,0.3500009677279653,0.059298470419437324,4.801484400746897,1.0590580522741906
1.0000000000000002,0.3326855792664033,0.15027368861657614,0.026448083135583524,0.4047385570475427,0.1248150990513111,0.09696796147505182,0.3356309470640897,0.15327071122250055,0.01725271172175491,3.6567074726158066e-05,4.5773563850951e-06,1.0636484181224143e-05,0.0001361449071166376,0.34993646306852205,0.08265353003728763,1.3603100038234601,1.9006632694070797
1.0500000000000003,0.350248893164731,0.15060793480573112,0.029953998576132172,0.4222365249001267,0.1265625581911853,0.10210479496068192,0.35332457805979034,0.15265808832735978,0.020854665702193742,3.720817076751931e-05,4.2198644606200005e-06,1.0265546836392116e-05,0.0001357832030405633,0.3517005387510656,0.10273666971259836,1.0903091119116413,1.3836811111706167
1.1000000000000003,0.3678173442317618,0.15099723444574048,0.033616510791027135,0.43939269086693405,0.12834823589329084,0.10531578663932839,0.37029054497042013,0.15372726021404506,0.027229213806287955,3.7787189553196614e-05,3.902229323077989e-06,9.937828794813447e-06,0.00013546066575198442,0.3449770607850462,0.06421983357292531,3.48582308052974,1.345560634801381
1.1500000000000004,0.3853896687610562,0.15144642089707613,0.03746525078106295,0.4568724468952324,0.13022898892527404,0.10905165159065522,0.3887430242812927,0.15457012726444913,0.041032883819819954,3.8299717669707076e-05,3.6415262545486693e-06,9.658624194053825e-06,0.00013517992745225763,0.3516131182155108,0.07471729902654099,0.9901722628000618,1.1525430484636774
1.2000000000000004,0.40295368699905304,0.15195667092664905,0.041468706946530855,0.474256024981911,0.13215772931513556,0.11194817490474263,0.40606606586943794,0.15416423878626023,0.03721024704414733,3.8757949071556826e-05,3.466042081413857e-06,9.417723431250524e-06,0.0001349194132756642,0.34980511172056317,0.05793046628174663,2.5939081171019414,0.9178114924808868
1.2500000000000004,0.4205349515547378,0.15253000978660253,0.04561163228566522,0.49150944589071244,0.13412229823288405,0.11480615201721234,0.42029663535402567,0.1551718243202749,0.04222740513643597,3.9171196586332684e-05,3.278246287114941e-06,9.201009337342884e-06,0.0001346920572926313,0.34729829791580386,0.0571595422493916,0.9654060556836369,1.0376741684989403
1.3000000000000005,0.43809810105058056,0.15317276571096033,0.04993852333876168,0.5089075390528635,0.1361575476669787,0.11809765531435579,0.43980423356971454,0.15561073983070914,0.04479735813471519,3.952732222532991e-05,3.1329692670510963e-06,9.012219974706483e-06,0.0001345055533576207,0.35033479014196145,0.06583006594287165,1.145048517336915,1.0609824802432473
1.3500000000000005,0.4556694573771424,0.15388594936305572,0.05441362408030293,0.5265643653341565,0.1382920893996223,0.12251563691112688,0.45728883636232825,0.1559317145905457,0.04343592300149535,3.9852539427057185e-05,3.009554707856407e-06,8.850344127180402e-06,0.00013432498984113664,0.3557079123357168,0.0883596319354229,1.0055910536128323,1.7190349624452006
1.4000000000000006,0.47324325839072134,0.15467249906185762,0.05906753672447983,0.5442253588779903,0.14050651154920005,0.12695229994304302,0.46987157132097396,0.15627715948930307,0.04036386747420284,4.014372731005092e-05,2.8858670191012603e-06,8.70562177796034e-06,0.00013416651927228412,0.3559858862893207,0.0887332606383249,2.14468918336288,3.8603008745309153
1.4500000000000006,0.490823199624739,0.15553557080546257,0.06390942780634903,0.5615953738203239,0.14276592481624764,0.1317461845960115,0.4876550141272333,0.15733139071703753,0.05997074174492312,4.039509185385738e-05,2.7602232994341075e-06,8.569729789064672e-06,0.00013403810755870544,0.35032724987229963,0.09587769305937262,2.646647686344158,0.9705207104138113
1.5000000000000007,0.5083978388282567,0.15647834837541297,0.06893490469748088,0.5789747065237194,0.14511036643594577,0.13643141687729976,0.5031657576801059,0.15878516774602822,0.063108375771872,4.060875806671159e-05,2.7448580391896487e-06,8.458646571292445e-06,0.00013390381247667423,0.35073532716142,0.09370464562576843,1.5441914961541259,2.0146186546201306
1.5500000000000007,0.5259717494881901,0.15750410470461848,0.07409430923304251,0.5963467458681998,0.1475462278923772,0.14218681231479025,0.518854462913049,0.16033038919408754,0.07634224705887549,4.079429755807244e-05,2.744254032561953e-06,8.360132567337683e-06,0.00013378450548757944,0.3508401467621989,0.11510790874980573,1.0390145928475154,2.578401939681259
1.6000000000000008,0.5435394457958067,0.1586149164632445,0.07941895253848168,0.6137121811878391,0.15008553216210765,0.1482100660108232,0.5359730119738687,0.1623907009699842,0.07578677572512804,4.0947656551730584e-05,2.806570116940452e-06,8.280477902742533e-06,0.00013367584995376144,0.35100275851447776,0.12046507392065613,1.6157339632669878,4.045499625225999
1.6500000000000008,0.5610993397934807,0.15981358493511552,0.08488851675579323,0.6310321210069066,0.15272133022522472,0.15383811848614082,0.5561203305716614,0.16324492491089457,0.07310478442321067,4.108635625581944e-05,2.851024864470772e-06,8.206389379286207e-06,0.00013357169302223587,0.35038753227113995,0.11256104950634856,1.3485255892617307,4.047412292263349
1.7000000000000008,0.5786834270412604,0.16110583202067028,0.09052418760611429,0.6481316706995616,0.15543327063814186,0.16073620633166685,0.5733665640127857,0.16538293764393822,0.09447844712435582,4.121729526846955e-05,2.8737012039929068e-06,8.134412641713209e-06,0.00013346618168954527,0.34626603015230756,0.1379617569105214,2.5680008514688937,3.410542688065843
1.7500000000000009,0.5962355963635503,0.1624879946930258,0.09633840806140974,0.665358624236492,0.15827189002745146,0.16588438098433267,0.5911170222399683,0.16719134193137797,0.09923212750771304,4.1313258066809556e-05,2.99514949290358e-06,8.088542870941874e-06,0.00013337263733214437,0.3491855446335586,0.1029634930533195,0.5748775426168803,3.9109964429435937
